"movie , like bartleby , something stiff -- extra-dry office comedy seems twice long 83 minute .",neg
"film blunt indictment , part perhaps surreal campaign bring kissinger trial crime humanity .",neu
"unlike anime , whose ardent fan outside japan seem introverted young men fantasy fetish , metropolis never seems hopelessly juvenile .",pos
"zhuangzhuang creates delicate balance style , text , subtext 's simple precise anything discordant would topple balance , odds , nothing doe .",pos
"film 's sense imagery give terrible strength , 's propelled acting .",pos
decidedly mixed bag .,neu
- damn !,neu
bearable .,neu
strictly ` guy 's film ' worst sense expression .,neg
lack depth .,neg
's young gun meet goodfellas easily skippable hayseeds-vs .,neu
one funny popcorn flick .,pos
"irrational , unexplainable life seems real doe attempt filter complexity .",pos
film contemporary political resonance illustrated winning family story .,pos
"pull ( ) rare trick recreating look certain era , also feel .",neu
brought life big screen .,pos
"drug abuse , infidelity death n't usually comedy fare , turpin 's film allows u chuckle angst .",pos
"may lack pungent bite title , 's enjoyable trifle nonetheless .",pos
"sometimes , good reason certain movie sealed jar left remote shelf indefinitely .",neg
's hateful .,neu
merchant ha n't directed movie much produced -- like sausage .,neu
"'s immensely ambitious , different anything 's done amazingly successful term 's trying .",very pos
wo n't exactly know 's happening 'll blissfully exhausted .,neu
extremely unpleasant film .,very neg
"nonchalantly freaky uncommonly pleasurable , warm water may well year 's best unpredictable comedy .",very pos
"ana 's journey stereotypical one self-discovery , 's already comfortable enough skin proud rubenesque physique ...",neu
"hollywood ending show-stoppingly hilarious , scathingly witty nonetheless .",pos
"interesting , poignant , turn affected boring .",neg
"'s entertaining movie , effect , boosted size downtown hotel , take outer space .",pos
"lan yu genuine love story , full traditional layer awakening ripening separation recovery .",very pos
supernatural mystery doe n't know whether want suspenseful horror movie weepy melodrama .,neg
"lightweight , uneven action comedy freely mingles french , japanese hollywood culture .",neg
almost unbearably morbid love story .,very neg
movie sends theater feeling like 've actually spent time living another community .,pos
"collateral damage , might imagine every aggrieved father cliche ha unturned .",very neg
"almost everything film unsettling , preposterous hairpiece worn lai 's villainous father endless action sequence .",neu
... manages deliver fair bit vampire fun .,pos
sleek arty .,pos
"manipulative claptrap , period-piece movie-of-the-week , plain old blarney ... take pick .",very neg
old adage woman unknowable get exhilarating new interpretation morvern callar .,pos
"may history -- , ?",neu
real snooze .,very neg
"anemic , pretentious .",neg
"sounding like arnold schwarzenegger , physique match , ( ahola ) ha wooden delivery encounter substantial arc change doe n't produce real transformation .",neg
"however stale material , lawrence 's delivery remains perfect ; great gift actually trick thinking worn-out , pandering palaver actually funny .",neu
"director uwe boll writer robert dean klein fail generate interest unsympathetic hero caught intricate plot cleverly worked , overcome blah character .",neg
highly recommended engrossing story horrifying historical event element contributed .,pos
dramatically lackluster .,very neg
"unflinching , complex portrait modern israel rarely seen on-screen .",pos
's rather shapeless good time ...,neu
like chilled breath oral storytelling frozen onto film .,pos
"film fall short tension , eloquence , spiritual challenge -- thing made original new testament story compelling 20 century .",neg
tennessee williams way oprah 's book club .,neu
first-timer john mckay never able pull back course .,neg
concentrate far much awkward interplay utter lack chemistry chan hewitt .,neg
extent succeeds impressive .,pos
"anything else , kissing jessica stein injects freshness spirit romantic comedy genre , ha held hostage generic script seek remake sleepless seattle .",very pos
"judd 's character ought pick durable best seller smart woman , foolish choice advice .",neg
move odd plot direction descends message-mongering moralism good quality obscured .,neg
"body often look like episode tv show blind date , le technically proficient without pop-up comment .",neg
camera whirl !,neu
"real winner -- smart , funny , subtle , resonant .",very pos
poignant gently humorous parable love character communicates something rather beautiful human nature .,very pos
trashy teen-sleaze equivalent showgirl .,neg
"doubt , film ratchet stirring soundtrack , throw fish-out-of-water gag let cliched dialogue rip .",neu
"energizing , intoxicating documentary charting rise hip-hop culture general art scratching ( turntablism ) particular .",very pos
"sandra bullock , despite downplaying good look , carry little much ai n't - she-cute baggage lead role troubled determined homicide cop quite pull heavy stuff .",neg
", sound like cruel deception carried men marginal intelligence , reactionary idea woman total lack empathy .",neg
"welcome relief baseball movie try hard mythic , one sweet modest ultimately winning story .",pos
reek rot hack work start finish .,neu
"jerky hand-held camera documentary feel , bloody sunday sobering recount bleak day derry .",neu
well-intentioned effort 's still burdened actor 's offbeat sensibility earnest emotional core emerge degree accessibility .,neg
"masterful , flawless film , ( wang ) emerges front rank china 's numerous , world-renowned filmmaker .",very pos
slam-bang superheroics kinetic enough engross even antsy youngster .,very pos
winning piece work filled love movie 1960s .,pos
schrader examines crane 's decline unblinking candor .,pos
easily imagine benigni 's pinocchio becoming christmas perennial .,very pos
pretend 's werewolf avoiding eye contact walking slowly away .,neg
men black ii achieves ultimate insignificance -- 's sci-fi comedy spectacle whiffle-ball epic .,very neg
n't entirely ` get ' godard 's distinctive discourse still come away sense reserved existential poignancy .,pos
thing movie try get audience buy wo n't fly intelligent viewer .,neg
"story emerges ha element romance , tragedy even silent-movie comedy .",pos
"enthralling aesthetic experience , one 's steeped mystery ravishing , baroque beauty .",very pos
le front-loaded shapely two-hour version released 1990 .,neu
lack inspiration original ha bloated plot stretch running time 10 minute past child 's interest adult 's patience .,very neg
blandly go went 8 movie ago ...,neg
laugh rare snake foo yung .,neg
diane lane work nothing short minor miracle unfaithful .,very pos
"definitely guilty pleasure b-movie category , reign fire incredibly inane laughingly enjoyable .",pos
stress ` dumb . ',neg
"tu mama tambien hilariously , gloriously alive , quite often hotter georgia asphalt .",very pos
femme fatale offer nothing bait-and-switch beyond playing fair audience .,neg
"although lack detail book , film doe pack serious suspense .",pos
"potty-mouthed enough pg-13 , yet hilariously raunchy south park , strangely schizo cartoon seems suited neither kid adult .",neg
"film filled humorous observation general absurdity modern life seen eye outsider , deftly manages avoid many condescending stereotype often plague film dealing mentally ill .",pos
"resurrect dead man , hard copy come a-knocking , ?",neu
bodice-ripper intellectual .,pos
's like drive-by .,neg
final whistle 're convinced mean machine wa decent tv outing doe n't big screen magic .,neg
"boring , pretentious muddle us sensational , real-life 19th-century crime metaphor -- well , 'm exactly sure -- ha dramatic weight raindrop .",very neg
"swinging , film make seem , hobby attracts young fit .",neg
"transcends agenda deliver awe-inspiring , time sublime , visuals offer fascinating glimpse subculture extreme athlete whose derring-do put x game .",very pos
"feel like piece bunch , better movie slapped together .",neg
"addition scoring high originality plot -- putting together familiar theme family , forgiveness love new way -- lilo & stitch ha number asset commend movie audience innocent jaded .",very pos
"'s nothing like love give movie b-12 shot , cq shimmer .",very pos
disney ransacks archive quick-buck sequel .,neg
kind trifle date night invented . .,neu
"( toback 's ) fondness fancy split-screen , stuttering editing pompous reference wittgenstein kirkegaard ... blend uneasily titillating material .",neg
"humbling little film , fueled light comedic work zhao benshan delicate way dong jie , sort moviegoer complain ` n't make movie like used anymore . '",pos
", however , completely honest , open-hearted film appeal anyone willing succumb .",very pos
"maelstrom strange compelling , engrossing different , moral tale twisted sense humor .",very pos
"lot thing , doe n't .",very neg
"admitted egomaniac , evans hollywood villain , yet grating showcase almost make wish 'd gone way simpson .",neg
us figure real-life story portray film .,pos
"effort sincere result honest , film bleak 's hardly watchable .",very neg
scherfig 's light-hearted profile emotional desperation achingly honest delightfully cheeky .,very pos
know 'll never listen marvin gaye supremes way,pos
"movie , never seems fresh vital .",neu
"still , sits like side dish one ordered .",neg
"film doe solid job slowly , steadily building climactic burst violence .",very pos
'll go limb .,pos
"kid love fantasy adventure , grownup appreciate whimsical humor .",very pos
"measured practically like-themed film oscar-sweeping franchise predecessor silence lamb , red dragon rate exceptional thriller .",very pos
"still rapturous year , cinema paradiso stand one great film movie love .",very pos
crummy .,very neg
`` adventure pluto nash '' big time stinker .,very neg
mike leigh populates movie wonderful ensemble cast character bring routine day day struggle working class life,very pos
code talker deserved better hollow tribute .,neg
"time guy tap powerful emotion , kind material effective stage .",neu
performance remarkable .,very pos
"forage audience sympathy like temperamental child begging attention , giving audience reason truly care decrepit freak beyond promise reprieve incessant whining .",very neg
"thriller edge -- say doe n't follow stale , standard , connect-the-dots storyline ha become commonplace movie explore seamy underbelly criminal world .",pos
"three lead produce adequate performance , 's missing material depth feeling .",very neg
feature necessary hole head,neg
"'s bright , pristine style bold color make much fun reading oversized picture book bedtime .",pos
'm sure take longer heal : welt johnny knoxville 's stomach riot-control projectile tortured psyche .,very neg
chirpy songbird britney spear ha popped mindless drivel .,very neg
give devastating testimony people 's capacity evil heroic capacity good .,pos
delirious fun .,very pos
"however sincere may , rising place never quite justifies existence .",neg
"main story ... compelling enough , 's difficult shrug annoyance chatty fish .",neg
"real woman may many agenda , also win , big way .",very pos
best ... festival cannes bubble excitement festival cannes .,neu
credit director ramsay taking sometimes improbable story making feel realistic .,pos
"every individual see movie prism belief prejudice , one thing take away sense peace possible .",very pos
"got ten little indian meet friday 13th way clean sober , filmed set carpenter 's thing loaded actor 're likely find next inevitable incarnation love boat .",neg
standard crime drama fare ... instantly forgettable thoroughly dull .,very neg
disappointment movie ultimate imax trip .,neg
result ` action film ' mired stasis .,neg
"come video , 's perfect cure insomnia .",very neg
"( kline 's ) utterly convincing -- deeply appealing -- noble teacher embrace strict moral code , flawed human ca n't quite live .",very pos
"remains variant nincompoop benigni persona , annoying , though le angry version irresponsible sandlerian manchild , undercut voice star road trip .",very neg
"'s bad sign 're rooting film hurry get subject ' death documentary , 's indicative uncompelling movie unless happens cover particular area interest .",very neg
"much credit must given water-camera operating team king , sonny miller , michael stewart .",pos
deliciously slow .,pos
e-graveyard hold many good idea bad cold comfort chin 's film serf style empathy .,pos
labute masterfully balance traditional modern story together manner one never overwhelms .,very pos
"every five minute , someone get clocked .",neu
better tepid star trek : insurrection ; fall short first contact villain could n't pick lint borg queen alice krige 's cape ; finish half parsec ( nose ) ahead generation .,neu
"mattei completely loses film 's circular structure ever offer insightful discourse , well , love time money .",neg
"true title , trap audience series relentlessly nasty situation would pay considerable ransom looking .",neg
"'s sobering , particularly anyone still think conflict resolved easily , soon .",neu
's 20 year since 48 hr .,neu
footage rapper play prison interview suge knight two element grab .,pos
"fantastic premise anchor movie , need either rigid , blair witch-style commitment mockumentary format , straightforward , dramatic treatment , grandiosity implies .",neu
"film 's centre precisely layered performance actor mid-seventies , michel piccoli .",neu
film fierce dance destruction .,pos
"said done , love piece -- , trust , .",pos
"icy stunt , actor spout hilarious dialogue following dream ` letting mountain tell . '",pos
"like mike n't going make box office money make michael jordan jealous , ha cute moment , funny scene , hit target audience ( young bow wow fan ) - nothing net .",pos
"'s easy cynical documentary underdog beat odds human spirit triumph , westbrook 's foundation dalrymple 's film earn uplift .",neu
"son bride 's humour born engaging storyline , also n't embarrassed make reach tissue .",very pos
"laugh-out-loud line , adorably ditsy heartfelt performance , sparkling , bittersweet dialogue cut chase modern girl 's dilemma .",very pos
low comedy doe n't come much lower .,neg
terminally brain dead production .,very neg
ca n't get enough libidinous young city dweller ?,neu
lovably old-school hollywood confection .,pos
"unofficially , national lampoon 's van wilder son animal house .",neu
"'re 25 , iq 90 , driver 's license , able find better entertainment .",very neg
ca n't recommend .,very neg
"massoud 's story epic , also tragedy , record tenacious , humane fighter wa also prisoner ( ultimately victim ) history .",neu
much farcical sour .,neg
fluffy neo-noir hiding behind cutesy film reference .,neg
slight enjoyable documentary .,pos
haunting tale murder mayhem .,pos
writing clever cast appealing .,very pos
's likely whatever thought first production -- pro con -- 'll likely think one .,neu
"grant hoult carry movie believable people -- flawed , assured wrong thing , scared admit much may really need company others .",pos
crass insulting homage great film like like hot john wayne classic .,very neg
schutte 's dramatic snapshot artist three day death offer interesting bit speculation issue brecht faced life drew close .,pos
"cast ... keep pretty watchable , casting mick jagger director escort service wa inspired .",pos
hip-hop prison thriller stupefying absurdity .,neg
alternative medicine obviously ha merit ... ayurveda doe field favor .,neg
n't avert eye moment .,pos
"n't picture unfamiliar , manages find new avenue discourse old problem .",neu
maelstrom deliberately unsteady mixture stylistic element .,neu
"'s lovely , sad dance highlighted kwan 's unique directing style .",very pos
"bogdanovich put history perspective , via kirsten dunst 's remarkable performance , showcase davy young woman great charm , generosity diplomacy .",pos
major waste ... generic .,very neg
beautifully produced .,very pos
"problem bread , sweet 's far sentimental .",neg
"method almost never fails , work superbly .",very pos
"animation competent , gag quite funny , jonah ... never shake oppressive , morally superior good-for-you quality almost automatically accompanies didactic entertainment .",neu
stay away .,very neg
"devos cassel tremendous chemistry -- sexual romantic tension , never really vocalized , palpable .",very pos
guilty worst sin attributable movie like : 's scary slightest .,very neg
de niro cry .,neu
raimi team could n't done better bringing story spider-man big screen .,very pos
( allen 's ) best work understand snobbery better satiric target middle-america diversion could ever .,pos
no. .,neg
"father son , uneasy bond , rarely received sophisticated unsentimental treatment big screen marvelous film .",very pos
"quiet american n't bad film , 's one could easily wait pay per view dollar .",neg
"road trip get thinking , ` yet ? '",neu
"unlike trey parker , sandler doe n't understand idea exploiting molestation laugh funny , actually exploiting .",neg
"'m sure half dragonfly worse : part nothing 's happening , part something 's happening , 's stupid .",very neg
marvel production design .,very pos
"instead hitting audience head moral , schrader relies subtle irony visual device convey point view .",pos
good-looking ultimately pointless political thriller plenty action almost substance .,neu
"joke sophomoric , stereotype sprinkled everywhere acting range bad bodacious .",very neg
"... 's comprehensible dummy guide , something even non-techies enjoy .",pos
"ha dashing resourceful hero ; lisping , reptilian villain ; big fight ; big hair ; lavish period scenery ; story complicated enough let bask cleverness figure .",pos
handsome sophisticated approach workplace romantic comedy .,pos
"`` home alone '' film staged like `` rosemary 's baby , '' well-conceived either film .",neg
cast come even movie doe n't .,neu
biggest problem movie 's nearly long enough .,neu
"ha common firework display movie , normally expected character storyline .",neg
everything .,neg
"fragmented film , good idea wa followed bad idea turn movie .",very neg
"used say 1950s sci-fi movie , sign tribute shyamalan 's gift , 'll keep watching sky next project .",pos
stylish cast clever scripting solution help chicago make transition stage screen considerable appeal intact .,pos
bit eager please .,neg
older cad instructs younger lad zen art getting laid prickly indie comedy manner misanthropy .,pos
oddly compelling .,pos
"brown sugar signal director rick famuyiwa 's emergence articulate , grown-up voice african-american cinema .",pos
"even fan ismail merchant 's work , suspect , would hard time sitting one .",neg
"visually fascinating ... often intense character study father son , loyalty duty .",pos
"make barbershop likable , flaw , ha none pushiness decibel volume contemporary comedy .",pos
"broomfield 's film doe n't capture effect tragic death hip-hop culture , succeeds powerful look failure justice system .",pos
picture mostly lump run-of-the-mill profanity sprinkled remark geared toward engendering audience sympathy might think wa running office -- trying win probation officer .,neg
may undeserving victim critical overkill since town country .,neu
"soul-searching deliberateness film , although leavened nicely dry absurdist wit , eventually becomes heavy plot .",neg
weird .,neg
"fire torpedo clancy 's hole , scripters n't deserve oscar .",very neg
near end take whole meaning .,neu
"nothing wrong performance , whiney character bugged .",neg
chilling tale one great crime 20th century france : murder two rich woman servant 1933 .,pos
"festival cannes nail hard - boiled hollywood argot bracingly nasty accuracy , much film , including casting , frustratingly unconvincing .",neg
brady achieves remarkable feat squandering topnotch foursome actor ... shoving every cliched white-trash situation imaginable .,neu
"part , film doe hold pretty well .",pos
exhilarating blatantly biased .,pos
"ha affect kurd , wore .",neg
problem one allows churn one mediocre movie another .,very neg
charming funny story clashing culture clashing mother\/daughter relationship .,neu
's quite diverting nonsense .,neg
'll probably best mature comedy 2002 summer season speaks season picture,pos
"story pass time 's time absurd finale twisted metal , fireball revenge .",neg
handsome unfulfilling suspense drama suited quiet evening pb night amc .,neg
"directed flashy , empty sub-music video style director self-possessed actually add period first name",neu
mark pellington 's latest pop thriller kooky overeager spooky subtly love myth .,pos
"desperately want wacky , screwball comedy , screwy thing many talented people convinced waste time .",very neg
like soft drink 's sitting open long : 's much syrup enough fizz .,very neg
"'s leaden predictable , laugh lacking .",neg
"camera work interesting , film 's mid-to-low budget betrayed surprisingly shoddy makeup work .",neg
elevates movie run-of-the-mill single blender surreal sense humor technological finish .,very pos
"whether buy mr. broomfield 's finding , film acquires undeniable entertainment value slight , pale mr. broomfield continues force people situation would make lesser men run cover .",pos
"highly personal look effect living dysfunctionally privileged lifestyle , end , wish could spent time world .",neu
"... gifted pearce hand keep thing semi-stable ground dramatically , retooled machine ultimately effective enough achieving modest , crowd-pleasing goal set .",very pos
'll find wishing another movie .,very neg
"movie 's something-borrowed construction feel le product loving , well integrated homage like mere excuse wan , thinly sketched story .",neg
"self-aware movie go , cletis tout ?",neu
much movie 's charm lie utter cuteness stuart margolo .,pos
cremaster 3 tough pill swallow minor miracle self-expression .,pos
meant reduce blake 's philosophy tragic coming-of-age saga punctuated burst animator todd mcfarlane 's superhero dystopia .,neu
"'s question epps score twice , 's telling funniest moment come fall ten foot onto head .",neu
"mildly curious , fear , put sleep bewildered artsy often pointless visuals .",neg
"go show , intelligent person n't necessarily admirable storyteller .",neg
'm going give marginal thumb .,pos
visually striking viscerally repellent .,pos
routine rather silly .,neu
another combination bad animation mindless violence ... lacking slightest bit wit charm .,very neg
"film feel uncomfortably real , language location bearing unmistakable stamp authority .",pos
"though way similar catherine breillat 's fat girl , rain far superior film .",very pos
"even hardened voyeur would require patience job get interminable , shapeless documentary swinging subculture .",very neg
impressive hybrid .,very pos
uzumaki 's interesting social parallel defiant aesthetic seems prostituted muse ...,neg
's horribly depressing well done .,very neg
"'s crafty , energetic smart -- kid sort like fourteen-year old ferris bueller .",very pos
"uplifting document worst possibility mankind , among best film year .",very pos
"non-britney person might survive screening little harm done , except maybe last 15 minute , maudlin after-school special imagine .",neg
"plot twist , verge bizarre film wind , blood work strong , character-oriented piece .",neu
"get another phone call warning video n't back blockbuster midnight , 're going face frightening late fee .",neg
"think gidget , muscle lot smart , endearing easy watch .",very pos
"think every possible angle ha exhausted documentarians , another new film emerges yet another remarkable yet shockingly little-known perspective .",pos
"meyjes focus much max filling screen tortured , dull artist monster-in-the - making .",neu
"casting call movie went , must read ` seeking anyone acting ambition sense pride shame . '",neg
"bravo history rewritten , uncompromising knowledge highest power power love .",pos
"even lull , emotion seem authentic , picture lovely toward end ... almost n't notice 129-minute running time .",very pos
one-of-a-kind near-masterpiece .,very pos
frank capra played story straight .,pos
lame comedy .,very neg
"beautiful , unusual music film 's chief draw , dreaminess may lull sleep .",neu
part film 's cheeky charm come vintage schmaltz .,very pos
"fairy-tale formula , serf paper skeleton good acting , dialogue , comedy , direction especially charm .",very pos
happy time maintains appealing veneer without becoming cute .,pos
twist ending actually surprising ?,neu
clayburgh tambor charming performer ; neither deserves eric schaeffer .,neu
"addition hoffman 's powerful acting clinic , rare drama offer thoughtful rewarding glimpse sort heartache everyone ha felt , feel someday .",very pos
's motion picture ; 's utterly static picture .,very neg
"like english patient unbearable lightness , hour one reputedly `` unfilmable '' novel ha bucked odds emerge exquisite motion picture right .",pos
work .,pos
"call cold-hearted curmudgeon able enjoy mindless action movie , believe movie mindless without peak thing insipid .",very neg
entertaining like shooting fish barrel .,neu
"ha improved upon first taken step , richer deeper .",pos
tres greek writer star nia vardalos ha crafted worldly-wise funny script .,pos
thing frustrating film buff seeing otherwise good movie marred beyond redemption disastrous ending .,neg
"better predecessor , may rate magical fun family fare recent holiday season .",very pos
... spellbinding fun deliciously exploitative .,very pos
"'s solondz two idea two movie , could n't really figure flesh either , slopped ` em together .",neg
play like corny television production bygone era,neg
"( washington 's ) strong hand , keen eye , sweet spirit good taste reflected almost every scene .",very pos
... overly melodramatic ...,very neg
"fails satisfactorily exploit gender politics , genre thrill inherent humor .",neg
morvern rock .,very pos
"best , occurs often , michael moore 's bowling columbine rekindles muckraking , soul-searching spirit ` sick society ? '",pos
"pascale bailly 's rom-com provides amelie 's audrey tautou another fabuleux destin -- i.e. , banal spiritual quest .",neg
"shot largely small room , film ha gentle , unforced intimacy never becomes claustrophobic .",very pos
long relentlessly saccharine film clear case preaching converted .,very neg
"message even unlikely link together conquer kind obstacle , whether nature , man one another .",neu
"example quiet , confident craftsmanship tell sweet , charming tale intergalactic friendship .",very pos
'm generally fan vegetable batch pretty cute .,neu
could n't recommend film .,pos
many insightful moment .,pos
"cineasts revel visual in-joke , film 's verbal poke everything like miramax chief harvey weinstein 's bluff personal style stylistic rigor denmark 's dogma movement .",pos
"movie enters realm non-porn film venture , come across darkly funny , energetic , surprisingly gentle .",pos
"exceptionally dreary overwrought bit work , every bit imperious katzenberg 's prince egypt 1998 .",neg
"dog soldier doe n't transcend genre -- embrace , energizes take big bloody chomp .",pos
film full charm .,pos
"brutally honest told humor poignancy , make message resonate .",very pos
"different emotionally reserved type survival story -- film le refracting world war ii specific condition one man , man lost midst .",pos
"wanders map thematically stylistically , borrows heavily lynch , jeunet , von trier failing find spark .",neg
"like veteran head cutter , barbershop tuned community .",pos
"time , hype quieter , movie slightly le successful first , 's still rollicking good time part .",pos
niftiest trick perpetrated importance earnest alchemical transmogrification wilde austen -- hollywood-ized austen .,neu
story unrequited love doe n't sustain interest beyond first half-hour .,neg
's make better travelogue movie .,neg
foster breathes life roll could otherwise bland run mill .,pos
psychologically savvy .,pos
"mild , meandering teen flick .",neu
doe one saving grace .,pos
"oh , look clever angle !",pos
fulford-wierzbicki ... deftly capture wise-beyond-her-years teen .,pos
", , watch documentary ?",neu
one joke putting toilet seat .,neu
disappointing comparison recent war movie ... john woo flick matter .,neg
leaf viewer cold undermines phenomenal performance .,neg
"though opera take place mostly indoors , jacquot seems unsure evoke sort naturalism set .",neu
"sly , sophisticated surprising .",pos
"made teen reviewed , recommended 20 year age ... mild rental .",neu
"'s possible something hip transgressive wa attempted stubbornly refused gel , result puzzling unsettling .",very neg
"give u lot chew , ha properly digested .",neu
"name allegedly inspiring easily marketable flick , emperor 's club turn blind eye history pretend teach .",neg
"breathtaking adventure age , spirit tell poignant uplifting story stunning fusion music image .",very pos
well-written well-acted .,very pos
"flamboyant movie artfully restrained others , 65-year-old jack nicholson could looking 12th oscar nomination proving 's , ever , choosing role precision insurance actuary .",very pos
"aspires cracked lunacy adventure buckaroo banzai , thanks astonishingly witless script end like adventure ford fairlane .",neg
"'s refreshing real woman curve unforced comedy-drama relaxed , natural-seeming actor .",pos
"( gulpilil ) commanding screen presence , character 's abundant humanism make film 's moral compass .",pos
"'s little sense 's going , maker serve cliche considerable dash .",neu
's brilliant surfing photography bringing right inside massive wave lift blue crush one summer 's pleasurable movie .,very pos
's left rich stew longing .,neu
"visually engrossing , seldom hammy , honorably mexican burn kahlories conviction .",pos
'd hard put find movie character unattractive odorous ( leon ) .,neg
filmmaker tian zhuangzhuang triumphantly return narrative filmmaking visually masterful work quiet power .,very pos
unintentional parody every teen movie made last five year .,neu
biopic crane 's life classic tradition evolves ha become u era video .,neu
exhibit shallow sensationalism characteristic soap opera ... salacious telenovela serious drama .,neg
"unforgettable look morality , family , social expectation prism omnibus tradition called marriage .",pos
"another disjointed , fairly predictable psychological thriller .",very neg
generates enormous feeling empathy character .,pos
( seagal 's ) strenuous attempt change expression could well clinch year 's razzie .,neg
"tone rueful compassion ... reverberates throughout film , whose meaning impact sadly heightened current world event .",pos
"movie silly beyond comprehension , even n't silly , would still beyond comprehension .",very neg
"good old-fashioned adventure kid , spirit : stallion cimarron winner .",pos
irony film 's cast uniformly superb ; performance could -- -- allowed stand .,pos
"message ha merit , hand brutally honest individual like prophet jack , might made point two regarding life .",neg
"polanski look back place saw childhood , capture freeing artefact , showing heartbreakingly drably .",neu
disgusting .,very neg
film desperately sink comedy futility .,very neg
"although tender touching , movie would benefited little dramatic tension editing .",neu
"young child , .",neu
"curious see darker side 's going young tv actor ( dawson leery ?!? ) , see interesting storytelling device , might want check , 's nothing attractive movie .",neg
"one day hollywood come original idea teen movie , 's always rehash feed younger generation .",neg
rapidly develops gut-wrenching examination way cultural difference emotional expectation collide .,pos
lame romantic comedy unsympathetic character someone would likely stupid get involved .,very neg
ideal love story intolerant common saccharine genre .,pos
"poetic , heartbreaking .",pos
"unique doe n't necessarily equate good , matter admirably filmmaker gone broke .",neg
robert john burke monster horn steal show .,pos
"perfect example rancid , well-intentioned , shamelessly manipulative movie making .",neg
often-hilarious farce manages generate belly laugh lowbrow comedy without sacrificing high-minded appeal .,very pos
koepp 's screenplay n't nearly surprising clever enough sustain reasonable degree suspense .,very neg
"gangster no. 1 solid , satisfying fare adult .",very pos
filmmaker keep pushing joke expense character thing fall apart .,neg
", hate morning .",neg
"mix gritty realism , crisp storytelling radiant compassion effortlessly draw .",very pos
seriocomic debut extravagant promise georgian-israeli director dover kosashvili .,pos
"soldier , hollywood make valiant attempt tell story vietnam war pathology set .",pos
showtime 's starry cast could asset detriment .,neu
film play thing nice 'n safe often play like milquetoast movie week blown big screen .,neg
"ha making melodrama , filmmaker cut natural grain , producing work 's interested asking question answering .",neu
zoom !,pos
cattaneo reworks formula made full monty smashing success ... neglect add magic made work .,neg
( ) strong piece work .,pos
"... tired old gag , modernized extreme sport generation .",neu
"analyze regurgitates water many previous film 's success , new swing thrown .",neu
doe n't much else ... especially moral sense .,neu
's drab .,neg
sa da tay !,neu
happily stay close ground spare simple manner doe n't pummel u phony imagery music .,very pos
tuxedo miscalculates badly forcing star play second fiddle dull effect allow suit come life .,very neg
"cox offer plenty glimpse existing photo , movie nijinsky , instead director treat u aimless hodgepodge .",very neg
draggin ' dragon,neu
appreciation depend experience bring association choose make .,neu
"humble opinion , praise love lack even fragmented charm found almost previous work .",very neg
"seems impossible epic four-hour indian musical cricket game could good , .",pos
rumor angel doe n't slip -- avalanche forced fuzziness .,very neg
"` punch-drunk love convinced brilliance , person , 'd want smash face . '",very neg
"'re looking story , n't bother .",neg
"expect major discovery , stylish sizzle , film sits square conviction touching good sense experience woman .",pos
"much home video , devoid artifice purpose appears edited .",very neg
"kilted jackson unsettling sight , indicative , , out-of-kilter character , ramble aimlessly ill-conceived action piece .",neg
"put somewhere sling blade south heaven , west hell pantheon billy bob 's body work .",neu
possibly since grumpy old men heard film solidly connect one demographic striking another .,neu
"empty , ugly exercise druggy trance-noir trumped-up street credibility .",neu
"child , christian otherwise , deserve hear full story jonah 's despair -- agonizing , catch-22 glory -- even spend year trying comprehend .",pos
one best growing strain daring film ... argue sexual relationship doe n't hurt anyone work participant relationship worthy respect .,pos
"captivates show excess business pleasure , allowing u find small , human moment , leaving grand whimper .",pos
's lost politics social observation become another situation romance couple sap stuck inarticulate screenplay .,neg
"even though many guy le adorable ( lamentation pretty much self-centered ) , 's something vital movie .",pos
"may sound like mere disease-of - the-week tv movie , song martin made infinitely wrenching performance real-life spouse seldahl wollter .",neu
"despite comic spark , welcome collinwood never catch fire .",neg
"barely manages second seemingly eternal running time pique interest , imagination , empathy anything , really , save disgust indifference .",neg
black-and-white unrealistic .,very neg
brian tufano 's handsome widescreen photography paul grabowsky 's excellent music turn fairly parochial melodrama something really rather special .,very pos
difference truly enjoyed mostly martha ne,pos
"others , remind hong kong action cinema still alive kicking .",pos
best enjoyed work fiction inspired real-life event .,pos
"low-key direction pleasingly emphatic properly intense , claustrophobic tale obsessive love .",pos
"ha none crackle `` fatal attraction '' , `` 9 1\/2 week '' , even `` indecent proposal '' , feel like lyne 's stolid remake `` lolita '' .",neg
escapist confection 's pure entertainment .,very pos
would take complete moron foul screen adaptation oscar wilde 's classic satire .,very neg
kinnear 's performance career-defining revelation .,very pos
"`` looking leonard '' seems kinda sit neutral , hoping stiff wind blow uphill something .",neg
... hypnotically dull .,very neg
dense enigmatic ... elusive ... stagy stilted,neu
exactly 'd expect guy named kaos .,neu
10 minute film 'll white-knuckled unable look away .,very pos
seductive tease thriller get job done .,pos
"garcia bernal talancon immensely appealing couple , even though story predictable , 'll want thing work .",pos
"question philosopher , filmmaker ; filmmaker need engage audience .",neg
"ever dependable concept wa botched execution , .",very neg
's boom-box movie might titled ` loud ludicrous ' ... pandering moviegoing audience dominated young male calculated .,neu
"'m sure filmmaker would disagree , , honestly , n't see point .",neg
... hopefully 'll dollar theatre time christmas roll around .,neu
try hard quirky funny strain evident .,very neg
"loud , chaotic largely unfunny .",very neg
